2459926.6343634259 24.4272428224263365 6.7796678509774759 MAHPS
2459926.6563541666 -18.5936333226083015 5.6048265244579625 MAHPS
2459926.6783217592 11.1726404736653766 7.1621949872294897 MAHPS
2459931.6104629631 23.8689039575312307 7.8394985686177874 MAHPS
2459931.6323958333 -0.5460247991323639 6.6022359133419810 MAHPS
2459931.6543402779 22.0700177151989969 8.2485532414216962 MAHPS
2459939.6263194443 2.3746852736025805 9.9793728746029657 MAHPS
2459939.6482986109 6.1957209539750577 8.6644340303938741 MAHPS
2459946.5601273142 26.4943661267232144 9.2949256311178168 MAHPS
2459946.5820717593 28.5829430113336329 5.1025954694378672 MAHPS
2459946.6179513889 25.8602210647170097 9.1288836555362582 MAHPS
2459950.6607407406 11.8679456975115407 9.0203387343199903 MAHPS
2459951.6455902779 -2.3500706148041051 8.6657218011637394 MAHPS
2459951.6675694445 2.4820168800475453 6.0284602626801824 MAHPS
2459969.5544907409 -1.0172885102842120 7.2240500398496419 MAHPS
2459969.5764583335 -3.8725089855826367 7.2248660989523543 MAHPS
2459969.5984375002 -24.3897800338663835 8.0301535199808072 MAHPS
2459974.5514004631 -3.2866753741231500 8.4658807324191958 MAHPS
2459984.5583449076 -23.7861202409860439 9.9461909949164617 MAHPS
2459984.5803240743 -18.6034732378377647 6.0192150838189926 MAHPS
2459985.4437962961 11.6120156139075021 7.5524384103458084 MAHPS
2459985.4657754628 9.8075980035445323 7.9525022533137673 MAHPS
2459985.4877430550 24.0980537614323289 8.0960085561977078 MAHPS
2459986.5399305555 3.4788736724891858 8.5103860900160662 MAHPS
2459988.5566782407 -18.2696954425083504 9.2473046162866517 MAHPS
2459988.5786805553 -36.7680615030991831 9.5191923584605984 MAHPS
2459989.5830902779 -17.0351642178900242 9.8009372118270246 MAHPS
2459990.5336226858 2.6347199574280231 6.5069442427525006 MAHPS
2459990.5556134260 -16.0352231543083548 8.7260635806184457 MAHPS
2459990.5775810187 5.7292084040757789 5.7737817278909542 MAHPS
2460004.5011342592 -8.2586200382042225 8.6143868126024206 MAHPS
2460005.4631712963 1.2442676528176206 8.9915476364463469 MAHPS
2460005.4851157409 3.9608790444046575 5.6672474497871859 MAHPS
2460020.4771180553 -0.0677434296193954 9.9186690266202060 MAHPS
2460020.4991319445 20.6337720761280323 9.4895170469915282 MAHPS
2460020.5211342592 1.3090808534340137 6.2240493116922089 MAHPS
2460021.4215624998 -6.7219714314889512 8.9349913064204483 MAHPS
2460021.4435416665 -1.0127549336248682 7.2932624218525959 MAHPS
2460029.4208912039 7.5381320192328465 9.3423656479482098 MAHPS
2460056.4770833333 -5.9560266727937501 6.9125827743760286 MAHPS
2460068.3560185186 14.0498707450834104 6.7031998107907409 MAHPS
2460068.3780324073 11.9976036774850563 6.1254418195155838 MAHPS
2460068.4000578704 27.6251861023430827 7.1254690910173775 MAHPS
2460069.3380439817 25.0416274939878001 6.2899817030272800 MAHPS
2460069.3600462964 19.6825020152034114 5.0705732443528202 MAHPS
2460071.3596527777 -5.0560116404849715 6.5548219347934573 MAHPS
2460071.3818634260 6.8043391129256943 8.4855962818653925 MAHPS
2460071.4038773142 3.1198958185249119 9.4302960333053445 MAHPS
2460329.5519907409 7.3121775445290638 8.3945927635392579 MAHPS
2460329.5739699076 26.1692172695134353 6.7418564738829394 MAHPS
2460330.5173495370 9.7742918716985354 9.7489771036857604 MAHPS
2460330.5393287037 15.2715535681335197 7.4378414819735497 MAHPS
2460330.5612731483 18.9372110449099154 8.9149346871914865 MAHPS
2460331.5227199076 3.3502863595952150 9.5772894191938818 MAHPS
2460331.5446990742 10.3608948186384140 7.3137987259848618 MAHPS
2460331.5666435184 -3.1769135236751307 6.9203240382810067 MAHPS
2460343.6280555557 42.6807909570296147 7.9737617914717642 MAHPS
2460343.6500347224 35.4403103184579251 9.2195006815811045 MAHPS
2460356.4443750000 36.0425399881868032 7.6935937091336157 MAHPS
2460356.4663773142 12.5330432841306632 5.8863254977112085 MAHPS
2460356.4883796298 25.8498517434280757 8.7919909963425251 MAHPS
2460372.4543981482 14.8241361354392929 9.3784139585640673 MAHPS
2460372.4827430556 9.4391430277114718 9.1918807713575994 MAHPS
2460373.5413078703 0.7402786134899754 6.9442440360800406 MAHPS
2460389.4498495371 -15.4180389375202278 6.7145358277403684 MAHPS
2460390.4865624998 13.1631656454222448 7.9869560517511911 MAHPS
2460390.5085879629 9.6506870386186527 9.2131389919108919 MAHPS
2460403.3102893517 19.3179405230398409 9.8830829808546792 MAHPS
2460403.3543402776 -9.4704100728634035 9.9122664789785979 MAHPS
2460407.3305555554 -36.2162321299128891 8.1357399614377712 MAHPS
2460407.3525231481 -15.5160159507386357 9.5112716491080445 MAHPS
2460413.3186921296 25.5809042641621147 7.2531440007163201 MAHPS
2460413.3406597222 10.8692720663457241 3.8717900974335446 MAHPS
2460413.3626273149 5.3858684060910207 6.0587717264843937 MAHPS
2460414.4475115743 -9.6641047762244128 8.8494132871555227 MAHPS
2460414.4694791664 -29.6133984505614904 5.0273993947441777 MAHPS
2460414.4914467591 2.7179355739819124 6.5139217369600981 MAHPS
